year,state,source,winner,loser,winner_party,winner_vote_pct,loser_vote_pct,winner_mention_share,loser_mention_share,winner_ngrams_freq,loser_ngrams_freq,attention_leader_won,status
1992,MT,Google Ngrams,Marc Racicot,Dorothy Bradley,R,0.513,0.487,0.8514409765221013,0.14855902347789873,2.9607152285393568e-08,5.1658420874289845e-09,1.0,ok
1992,NH,Google Ngrams,Steve Merrill,Deborah Arnie Arnesen,R,0.5602,0.3995,1.0,0.0,5.464896091211813e-09,0.0,1.0,loser_zero
1992,NC,Google Ngrams,Jim Hunt,Jim Gardner,D,0.5272,0.4322999999999999,0.5255505392342643,0.4744494607657357,2.5709242734706095e-08,2.320944503253486e-08,1.0,ok
1992,ND,Google Ngrams,Ed Schafer,Nicholas Spaeth,R,0.58,0.406,0.3945519864186829,0.6054480135813172,4.390380614616163e-09,6.737127966616185e-09,0.0,ok
1992,RI,Google Ngrams,Bruce Sundlun,Elizabeth A. Leonard,D,0.616,0.3429999999999999,0.9965704080519789,0.00342959194802106,4.116006824261831e-08,1.4164803358029943e-10,1.0,ok
1992,VT,Google Ngrams,Howard Dean,John McClaughry,D,0.7473000000000001,0.2304,0.81859583308885,0.18140416691115002,3.305940587949863e-08,7.326098838689177e-09,1.0,ok
1992,WA,Google Ngrams,Mike Lowry,Ken Eikenberry,D,0.5216,0.4784,0.6018441959350821,0.3981558040649179,1.812344097018581e-08,1.1989736314887978e-08,1.0,ok
1992,WV,Google Ngrams,Gaston Caperton,Cleve Benedict,D,0.56,0.366,0.8685861932895259,0.1314138067104741,4.2162032087844636e-08,6.378956030062e-09,1.0,ok
1993,NJ,Google Ngrams,Christine Todd Whitman,James Florio,R,0.4932999999999999,0.4829,0.587798197602789,0.41220180239721105,3.438733786609305e-08,2.411460719997649e-08,1.0,ok
1993,VA,Google Ngrams,George Allen,Mary Sue Terry,R,0.5827,0.4089,0.9348441493299782,0.06515585067002183,1.1784483149313019e-06,8.213433488890587e-08,1.0,ok
1994,AL,Google Ngrams,Fob James,Jim Folsom Jr.,R,0.5033,0.4943,0.2956752672091231,0.7043247327908768,1.1161745083754226e-08,2.658826758761279e-08,0.0,ok
1994,AK,Google Ngrams,Tony Knowles,Jim Campbell,D,0.4108,0.4084,0.1737807316123089,0.8262192683876911,1.39218512273942e-08,6.61897416875945e-08,0.0,ok
1994,AZ,Google Ngrams,Fife Symington,Eddie Basha,R,0.5254,0.4432999999999999,0.9118863537433615,0.08811364625663853,7.542135804783356e-08,7.287806025324528e-09,1.0,ok
1994,AR,Google Ngrams,Jim Guy Tucker,Sheffield Nelson,D,0.5984,0.4015999999999999,0.8257647368975053,0.1742352631024947,9.000601863817792e-08,1.8991150430025527e-08,1.0,ok
1994,CA,Google Ngrams,Pete Wilson,Kathleen Brown,R,0.5518,0.4061999999999999,0.8171905727837506,0.18280942721624938,5.852735682765342e-07,1.30928487607207e-07,1.0,ok
1994,CO,Google Ngrams,Roy Romer,Bruce D. Benson,D,0.555,0.387,0.9917134124549282,0.008286587545071833,9.407378698256252e-08,7.86064463520475e-10,1.0,ok
1994,CT,Google Ngrams,John G. Rowland,Bill Curry,R,0.362,0.327,0.20369200315754707,0.7963079968424529,5.214194520597459e-09,2.0384230747794163e-08,0.0,ok
1994,FL,Google Ngrams,Lawton Chiles,Jeb Bush,D,0.5075,0.4922999999999999,0.8680206565117663,0.1319793434882337,1.9191417521824405e-07,2.91798434304269e-08,1.0,ok
1994,GA,Google Ngrams,Zell Miller,Guy Millner,D,0.5105,0.4895,0.9115558302484099,0.08844416975159008,6.048609080266942e-08,5.868693836452721e-09,1.0,ok
1994,ID,Google Ngrams,Phil Batt,Larry Echo Hawk,R,0.523,0.439,0.5861646048960287,0.41383539510397127,5.1831779979139014e-09,3.6593518215610743e-09,1.0,ok
1994,IL,Google Ngrams,Jim Edgar,Dawn Clark Netsch,R,0.6386999999999999,0.3444,0.8280947521041754,0.17190524789582462,7.008426052834693e-07,1.4548881210885156e-07,1.0,ok
1994,IA,Google Ngrams,Terry Branstad,Bonnie Campbell,R,0.568,0.416,0.49483170796771564,0.5051682920322844,3.2117637438489055e-08,3.278854565635925e-08,0.0,ok
1994,KS,Google Ngrams,Bill Graves,Jim Slattery,R,0.611,0.389,0.4226430864870952,0.5773569135129049,4.008926879350838e-08,5.4764450752031735e-08,0.0,ok
1994,MD,Google Ngrams,Parris Glendening,Ellen Sauerbrey,D,0.5021,0.4978,0.6833693406568486,0.3166306593431514,1.8655260447530964e-08,8.643682214426462e-09,1.0,ok
1994,MA,Google Ngrams,Bill Weld,Mark Roosevelt,R,0.7087,0.2827,0.2964923416152392,0.7035076583847608,1.4642855372670738e-08,3.4744104482342664e-08,0.0,ok
1994,MI,Google Ngrams,John Engler,Howard Wolpe,R,0.615,0.385,0.8012232520578011,0.1987767479421989,1.2889946532368413e-07,3.1978872883087206e-08,1.0,ok
1994,MN,Google Ngrams,Arne Carlson,John Marty,R,0.6334000000000001,0.3411999999999999,0.8721420063977482,0.1278579936022518,6.114786899047431e-08,8.964416098322658e-09,1.0,ok
1994,NE,Google Ngrams,Ben Nelson,Gene Spence,D,0.73,0.256,0.9335585051186814,0.06644149488131856,2.278184485504653e-08,1.621387218930792e-09,1.0,ok
1994,NV,Google Ngrams,Bob Miller,Jim Gibbons,D,0.5268,0.4132,0.8823689280955375,0.11763107190446254,8.91987497197988e-08,1.18913350277694e-08,1.0,ok
1994,NH,Google Ngrams,Steve Merrill,Wayne King,R,0.6994,0.2555,0.3352201295936029,0.6647798704063971,1.5147846532670428e-08,3.0039912779500355e-08,0.0,ok
1994,NM,Google Ngrams,Gary Johnson,Bruce King,R,0.4981,0.3992,0.33438605788727715,0.6656139421127228,4.99506338513811e-08,9.94294993006406e-08,0.0,ok
1994,NY,Google Ngrams,George Pataki,Mario Cuomo,R,0.4879,0.4545,0.11479491795064335,0.8852050820493567,3.974902096359756e-08,3.065121347844979e-07,0.0,ok
1994,OH,Google Ngrams,George Voinovich,Rob Burch,R,0.7177,0.2498,0.9631167247385087,0.036883275261491266,3.564453976423465e-08,1.3650343078097649e-09,1.0,ok
1994,OK,Google Ngrams,Frank Keating,Jack Mildren,R,0.4690999999999999,0.2964,0.765768354314787,0.23423164568521304,3.2242391867498554e-08,9.862236360902443e-09,1.0,ok
1994,OR,Google Ngrams,John Kitzhaber,Denny Smith,D,0.5095000000000001,0.4241,0.45436234836967837,0.5456376516303216,1.407435412659197e-08,1.6901703148164415e-08,0.0,ok
1994,PA,Google Ngrams,Tom Ridge,Mark Singel,R,0.4539999999999999,0.3988,0.6684748577165491,0.33152514228345087,4.97855374703704e-08,2.469076765265754e-08,1.0,ok
1994,RI,Google Ngrams,Lincoln Almond,Myrth York,R,0.4736999999999999,0.4354,0.3988641958527126,0.6011358041472874,4.741995240920005e-09,7.146751079822877e-09,0.0,ok
1994,SC,Google Ngrams,David Beasley,Nick Theodore,R,0.504,0.479,0.6240807885111662,0.3759192114888338,1.146187278422417e-08,6.904135263496869e-09,1.0,ok
1994,SD,Google Ngrams,Bill Janklow,Jim Beddow,R,0.5539999999999999,0.405,0.5598602985088482,0.4401397014911518,4.767180317166719e-09,3.747765875417031e-09,1.0,ok
1994,TN,Google Ngrams,Don Sundquist,Phil Bredesen,R,0.5427000000000001,0.4467,0.8515595846627781,0.14844041533722185,3.10195602537533e-08,5.407204017870981e-09,1.0,ok
1994,TX,Google Ngrams,George W. Bush,Ann Richards,R,0.5347999999999999,0.4588,0.20275874627485405,0.797241253725146,5.33517541256856e-08,2.097774824960652e-07,0.0,ok
1994,VT,Google Ngrams,Howard Dean,David F. Kelley,D,0.6869,0.19,0.9892156504680372,0.010784349531962834,5.523109258831482e-08,6.021249332466283e-10,1.0,ok
1994,WI,Google Ngrams,Tommy Thompson,Charles Chvala,R,0.6723,0.3087999999999999,0.9822147838819768,0.017785216118023195,1.1950221079359835e-07,2.163857315551354e-09,1.0,ok
1994,WY,Google Ngrams,Jim Geringer,Kathy Karpan,R,0.5871999999999999,0.4017,0.33109063197321675,0.6689093680267832,6.054668988397793e-09,1.2232375112830596e-08,0.0,ok
1995,KY,Google Ngrams,Paul Patton,Larry Forgy,D,0.5088,0.4871,0.8504386107304258,0.14956138926957419,4.655829144439849e-08,8.187919342539374e-09,1.0,ok
1995,MS,Google Ngrams,Kirk Fordice,Dick Molpus,R,0.5556,0.4443999999999999,0.8195967647619314,0.18040323523806856,3.4056421682748805e-08,7.496233411785624e-09,1.0,ok
1996,DE,Google Ngrams,Tom Carper,Janet Rzewnicki,D,0.695,0.305,0.9288676346765634,0.07113236532343659,2.0107448150952223e-08,1.5398214925355092e-09,1.0,ok
1996,IN,Google Ngrams,Frank O'Bannon,Steve Goldsmith,D,0.515,0.4679999999999999,0.7025398266174898,0.2974601733825102,2.3391452330656648e-08,9.904101094804219e-09,1.0,ok
1996,MO,Google Ngrams,Mel Carnahan,Margaret B. Kelly,D,0.5717,0.4043,0.995242934341084,0.004757065658915982,4.693527522192653e-08,2.243413926850124e-10,1.0,ok
1996,MT,Google Ngrams,Marc Racicot,Judy Jacobson,R,0.792,0.208,0.9581356948456353,0.04186430515436468,4.014074583835736e-08,1.7538898111624235e-09,1.0,ok
1996,NH,Google Ngrams,Jeanne Shaheen,Ovide Lamontagne,D,0.5720000000000001,0.395,0.7986707549823645,0.2013292450176355,2.227045214908685e-08,5.613944531468462e-09,1.0,ok
1996,NC,Google Ngrams,Jim Hunt,Robin Hayes,D,0.5598,0.4275,0.8912821778879826,0.10871782211201741,3.7244717532303184e-08,4.54307813591015e-09,1.0,ok
1996,ND,Google Ngrams,Ed Schafer,Lee Kaldor,R,0.662,0.3379999999999999,0.8450357325189956,0.15496426748100445,7.714723970764226e-09,1.4147408244902238e-09,1.0,ok
1996,UT,Google Ngrams,Mike Leavitt,Jim Bradley,R,0.7497,0.2330999999999999,0.7266495291974835,0.2733504708025165,3.151212624175059e-08,1.1854207837558306e-08,1.0,ok
1996,VT,Google Ngrams,Howard Dean,John L. Gropper,D,0.7051000000000001,0.2245,0.9970110459330065,0.00298895406699351,6.01611720441042e-08,1.803580618187084e-10,1.0,ok
1996,WA,Google Ngrams,Gary Locke,Ellen Craswell,D,0.5796,0.4204,0.8844261339715241,0.11557386602847586,2.915830510374917e-08,3.81031034502044e-09,1.0,ok
1996,WV,Google Ngrams,Cecil Underwood,Charlotte Pritt,R,0.5161,0.4584,0.34829673102653896,0.651703268973461,5.397251090499822e-09,1.0098877956110641e-08,0.0,ok
1997,NJ,Google Ngrams,Christine Todd Whitman,Jim McGreevey,R,0.4686999999999999,0.4582,0.8518698275253571,0.14813017247464288,1.14623574631878e-07,1.993169534975081e-08,1.0,ok
1997,VA,Google Ngrams,Jim Gilmore,Don Beyer,R,0.5581,0.4256,0.38305208490797465,0.6169479150920254,1.79747008388631e-08,2.8950251529380466e-08,0.0,ok
1998,AL,Google Ngrams,Don Siegelman,Fob James,D,0.5792,0.4208,0.2535574399579444,0.7464425600420557,1.6583090900468278e-08,4.881862203376386e-08,0.0,ok
1998,AK,Google Ngrams,Tony Knowles,Robin L. Taylor,D,0.5127,0.1826,0.9973616353519652,0.0026383646480347966,5.131798985757996e-08,1.3575373811192115e-10,1.0,ok
1998,AZ,Google Ngrams,Jane Dee Hull,Paul Johnson,R,0.6095,0.3553,0.08483717922837608,0.9151628207716239,2.150775557652196e-08,2.320102865382978e-07,0.0,ok
1998,AR,Google Ngrams,Mike Huckabee,Bill Bristow,R,0.5977,0.3865999999999999,0.7863192588945846,0.21368074110541535,3.694068873016931e-08,1.0038560871450386e-08,1.0,ok
1998,CA,Google Ngrams,Gray Davis,Dan Lungren,D,0.5797,0.3838,0.625228123652749,0.37477187634725095,1.288226840756579e-07,7.721840589169915e-08,1.0,ok
1998,CO,Google Ngrams,Bill Owens,Gail Schoettler,R,0.4904,0.4842,0.6675769215805462,0.33242307841945384,3.27128280019906e-08,1.628950707655008e-08,1.0,ok
1998,CT,Google Ngrams,John G. Rowland,Barbara B. Kennelly,R,0.629,0.354,0.47829191609041977,0.5217080839095802,1.7605813251719837e-08,1.920395220622595e-08,0.0,ok
1998,FL,Google Ngrams,Jeb Bush,Buddy MacKay,R,0.5527000000000001,0.4472,0.4980402322177819,0.5019597677822181,4.767931649496404e-08,4.805454878464843e-08,0.0,ok
1998,GA,Google Ngrams,Roy Barnes,Guy Millner,D,0.5249,0.4407999999999999,0.5167094925785255,0.4832905074214745,2.3670436277711815e-08,2.21395142219194e-08,1.0,ok
1998,HI,Google Ngrams,Ben Cayetano,Linda Lingle,D,0.5011,0.4882,0.7897412374770386,0.21025876252296138,1.749861944233544e-08,4.658789354294868e-09,1.0,ok
1998,ID,Google Ngrams,Dirk Kempthorne,Robert Huntley,R,0.677,0.291,0.9411965771575077,0.05880342284249229,6.729929680204805e-08,4.204678494268421e-09,1.0,ok
1998,IL,Google Ngrams,George Ryan,Glenn Poshard,R,0.5103,0.4746,0.538643407837737,0.461356592162263,1.2073085642327896e-07,1.034078866979371e-07,1.0,ok
1998,IA,Google Ngrams,Tom Vilsack,Jim Ross Lightfoot,D,0.523,0.4650999999999999,0.5481153440073717,0.4518846559926283,1.4848298146574734e-08,1.2241434532711537e-08,1.0,ok
1998,KS,Google Ngrams,Bill Graves,Tom Sawyer,R,0.7340000000000001,0.2269999999999999,0.07021349030187714,0.9297865096981228,3.5374235096696793e-08,4.68435430889258e-07,0.0,ok
1998,MD,Google Ngrams,Parris Glendening,Ellen Sauerbrey,D,0.5514,0.4482,0.7644513985017257,0.23554860149827428,3.696210981729564e-08,1.1389047482879278e-08,1.0,ok
1998,MA,Google Ngrams,Paul Cellucci,Scott Harshbarger,R,0.5086999999999999,0.4744,0.37382644986914293,0.6261735501308571,3.002218562642156e-08,5.028830507569637e-08,0.0,ok
1998,MI,Google Ngrams,John Engler,Geoffrey Fieger,R,0.622,0.3779999999999999,0.9312931875586976,0.06870681244130239,1.5202387970703057e-07,1.121566906014948e-08,1.0,ok
1998,NE,Google Ngrams,Mike Johanns,Bill Hoppner,R,0.539,0.4598,0.6870541581620053,0.3129458418379947,8.543423968276898e-09,3.891438504766143e-09,1.0,ok
1998,NV,Google Ngrams,Kenny Guinn,Jan Laverty Jones,R,0.5163,0.4204,0.6630956737742454,0.3369043262257546,7.18058879023431e-09,3.6482992182840235e-09,1.0,ok
1998,NH,Google Ngrams,Jeanne Shaheen,Jay Lucas,D,0.6609999999999999,0.309,0.866010553033312,0.13398944696668802,3.3772501240036945e-08,5.225292865063125e-09,1.0,ok
1998,NM,Google Ngrams,Gary Johnson,Martin Chávez,R,0.5453,0.4547,1.0,0.0,6.978757838282945e-08,0.0,1.0,loser_zero
1998,NY,Google Ngrams,George Pataki,Peter Vallone Sr.,R,0.5432,0.3315999999999999,0.8675513332078576,0.1324486667921424,1.4084475452591505e-07,2.1502704505849124e-08,1.0,ok
1998,OH,Google Ngrams,Bob Taft,Lee Fisher,R,0.5005,0.4468999999999999,0.446489651998775,0.553510348001225,2.844237467769517e-08,3.525982883445522e-08,0.0,ok
1998,OK,Google Ngrams,Frank Keating,Laura Boyd,R,0.5786,0.4093,0.910941519050145,0.08905848094985502,5.408398173756268e-08,5.287537296894129e-09,1.0,ok
1998,OR,Google Ngrams,John Kitzhaber,Bill Sizemore,D,0.6442,0.3001,0.8721215604116069,0.12787843958839307,2.8546703667586826e-08,4.1857787791421686e-09,1.0,ok
1998,PA,Google Ngrams,Tom Ridge,Ivan Itkin,R,0.5742,0.3103,0.9534715308936709,0.04652846910632913,9.490602792538994e-08,4.631320438264197e-09,1.0,ok
1998,RI,Google Ngrams,Lincoln Almond,Myrth York,R,0.5097,0.4213,0.8411087284442154,0.15889127155578464,1.833728635602938e-08,3.4640405544017483e-09,1.0,ok
1998,SC,Google Ngrams,Jim Hodges,David Beasley,D,0.532,0.452,0.41179054144521565,0.5882094585547843,2.2454017312156793e-08,3.2073746325522734e-08,0.0,ok
1998,SD,Google Ngrams,Bill Janklow,Bernie Hunhoff,R,0.64,0.3289999999999999,0.7465233976013065,0.2534766023986935,5.05947439499721e-09,1.7179078160012295e-09,1.0,ok
1998,TN,Google Ngrams,Don Sundquist,John Jay Hooker,R,0.6862999999999999,0.2948,0.9252595969001458,0.07474040309985419,4.225645078292928e-08,3.413381688410766e-09,1.0,ok
1998,TX,Google Ngrams,George W. Bush,Garry Mauro,R,0.6823999999999999,0.3118,0.836654347099417,0.163345652900583,2.2779699548891585e-07,4.4474338878330855e-08,1.0,ok
1998,VT,Google Ngrams,Howard Dean,Ruth Dwyer,D,0.5567,0.4114,0.9152569116226362,0.08474308837736377,4.960083899163692e-08,4.59251192630461e-09,1.0,ok
1998,WI,Google Ngrams,Tommy Thompson,Ed Garvey,R,0.5966,0.387,0.9333576942571017,0.06664230574289831,1.2745833544158813e-07,9.100602493816723e-09,1.0,ok
1998,WY,Google Ngrams,Jim Geringer,John Vinich,R,0.556,0.4046,0.9801713577305369,0.019828642269463126,3.3758642992154364e-08,6.829296225752124e-10,1.0,ok
1999,KY,Google Ngrams,Paul Patton,Peppy Martin,D,0.607,0.222,0.997490742009226,0.00250925799077395,6.703684363174034e-08,1.686358865049531e-10,1.0,ok
1999,LA,Google Ngrams,Mike Foster,Bill Jefferson,R,0.6217,0.2953,0.7122001587520745,0.28779984124792546,4.220669502785768e-08,1.7055711065694368e-08,1.0,ok
2000,DE,Google Ngrams,Ruth Ann Minner,John M. Burris,D,0.5924,0.3975,0.9706510118967903,0.02934898810320974,1.2621942602208946e-08,3.816420512947616e-10,1.0,ok
2000,IN,Google Ngrams,Frank O'Bannon,David McIntosh,D,0.5656,0.4168,0.7473664944568836,0.25263350554311637,5.639622457920268e-08,1.906370705739846e-08,1.0,ok
2000,MO,Google Ngrams,Bob Holden,Jim Talent,D,0.4911999999999999,0.4821,0.3567286077789409,0.6432713922210591,9.005808987438968e-09,1.6239738442891394e-08,0.0,ok
2000,MT,Google Ngrams,Judy Martz,Mark O'Keefe,R,0.5097999999999999,0.4708,0.33826986766609346,0.6617301323339065,6.536921670630136e-09,1.2787654046775287e-08,0.0,ok
2000,NH,Google Ngrams,Jeanne Shaheen,Gordon Humphrey,D,0.4874,0.4376,0.7645182705057458,0.23548172949425417,3.5163678191452163e-08,1.0830877528178462e-08,1.0,ok
2000,NC,Google Ngrams,Mike Easley,Richard Vinroot,D,0.5202,0.4625999999999999,0.6083434899315172,0.3916565100684828,5.706084271750456e-09,3.6736236830314795e-09,1.0,ok
2000,ND,Google Ngrams,John Hoeven,Heidi Heitkamp,R,0.5503,0.4497,0.16019387965611093,0.8398061203438891,4.049643953507598e-09,2.1229998203864398e-08,0.0,ok
2000,UT,Google Ngrams,Mike Leavitt,Bill Orton,R,0.5577000000000001,0.4227,0.8080932993310336,0.19190670066896642,2.4255697894659534e-08,5.760264265575188e-09,1.0,ok
2000,VT,Google Ngrams,Howard Dean,Ruth Dwyer,D,0.5045000000000001,0.3795,0.8841927622348176,0.11580723776518242,3.7976612077272875e-08,4.973990663792449e-09,1.0,ok
2000,WA,Google Ngrams,Gary Locke,John Carlson,D,0.5838,0.3968,0.7492024830985168,0.2507975169014832,7.282708480715883e-08,2.4379059659906943e-08,1.0,ok
2000,WV,Google Ngrams,Bob Wise,Cecil Underwood,D,0.5012,0.4721,0.6403991881119647,0.3596008118880353,2.6429344934797427e-08,1.4840765061308048e-08,1.0,ok
2001,NJ,Google Ngrams,Jim McGreevey,Bret Schundler,D,0.5643,0.4168,0.45121790506750137,0.5487820949324986,9.234502162946967e-09,1.1231224172902898e-08,0.0,ok
2001,VA,Google Ngrams,Mark Warner,Mark Earley,D,0.5216,0.4703,0.693586639386647,0.306413360613353,2.8098083859617873e-08,1.2413198025029715e-08,1.0,ok
2002,AL,Google Ngrams,Bob Riley,Don Siegelman,R,0.4917,0.4895,0.5952366608077612,0.40476333919223884,3.4925626835047296e-08,2.3749567645836578e-08,1.0,ok
2002,AK,Google Ngrams,Frank Murkowski,Fran Ulmer,R,0.5585,0.407,0.9148684048234869,0.08513159517651314,7.994959005941382e-08,7.4395793969728174e-09,1.0,ok
2002,AZ,Google Ngrams,Janet Napolitano,Matt Salmon,D,0.4619,0.4522,0.650935011345395,0.349064988654605,3.363120448796053e-08,1.8034789661669492e-08,1.0,ok
2002,AR,Google Ngrams,Mike Huckabee,Jimmie Lou Fisher,R,0.5302,0.4696,0.8919038236077202,0.10809617639227975,3.694913175422698e-08,4.478128423635042e-09,1.0,ok
2002,CA,Google Ngrams,Gray Davis,Bill Simon,D,0.4725999999999999,0.424,0.8814995362410498,0.11850046375895018,3.5824614030843804e-07,4.815922416412377e-08,1.0,ok
2002,CO,Google Ngrams,Bill Owens,Rollie Heath,R,0.6262,0.3364999999999999,0.9720843655858445,0.027915634414155455,5.091378341148811e-08,1.46210618612308e-09,1.0,ok
2002,CT,Google Ngrams,John G. Rowland,Bill Curry,R,0.561,0.439,0.48067160372486967,0.5193283962751303,1.4174334150851564e-08,1.531426896406174e-08,0.0,ok
2002,FL,Google Ngrams,Jeb Bush,Bill McBride,R,0.5600999999999999,0.4316,0.9306135162894754,0.06938648371052458,2.302628132611062e-07,1.7168380495036217e-08,1.0,ok
2002,GA,Google Ngrams,Sonny Perdue,Roy Barnes,R,0.5142,0.4625,0.20280125703820404,0.7971987429617959,8.992491973280892e-09,3.5348909577237464e-08,0.0,ok
2002,HI,Google Ngrams,Linda Lingle,Mazie Hirono,R,0.5156000000000001,0.4700999999999999,0.6243816217960777,0.3756183782039223,5.805189995378157e-09,3.4923129943464915e-09,1.0,ok
2002,ID,Google Ngrams,Dirk Kempthorne,Jerry Brady,R,0.563,0.417,0.9560779098192858,0.043922090180714246,2.809922250435193e-08,1.2908744906336977e-09,1.0,ok
2002,IL,Google Ngrams,Rod Blagojevich,Jim Ryan,D,0.5219,0.4507,0.21285066953235923,0.7871493304676408,5.650240364474257e-08,2.0895320318459198e-07,0.0,ok
2002,IA,Google Ngrams,Tom Vilsack,Doug Gross,D,0.5268999999999999,0.4451,0.8141626995702458,0.18583730042975422,2.2276686273414725e-08,5.0847812627097255e-09,1.0,ok
2002,KS,Google Ngrams,Kathleen Sebelius,Tim Shallenburger,D,0.5287,0.4509,0.8314995748218647,0.16850042517813535,1.395348236954419e-08,2.8276234687041324e-09,1.0,ok
2002,ME,Google Ngrams,John Baldacci,Peter Cianchette,D,0.4715,0.4147,0.8284755737700821,0.17152442622991793,1.1228492358128506e-08,2.3247042763019365e-09,1.0,ok
2002,MD,Google Ngrams,Bob Ehrlich,Kathleen Kennedy Townsend,R,0.5155,0.4768,0.11837804219309378,0.8816219578069062,3.44907785665427e-09,2.5687050708711467e-08,0.0,ok
2002,MA,Google Ngrams,Mitt Romney,Shannon O'Brien,R,0.4918,0.444,0.7675701324249083,0.23242986757509165,2.50534513135392e-08,7.586499428668958e-09,1.0,ok
2002,MI,Google Ngrams,Jennifer Granholm,Dick Posthumus,D,0.5142,0.474,0.5159241539128321,0.4840758460871679,2.2716657888111058e-08,2.131434495566964e-08,1.0,ok
2002,MN,Google Ngrams,Tim Pawlenty,Roger Moe,R,0.444,0.365,0.5881436618820768,0.4118563381179232,1.5033832401201153e-08,1.0527664517923085e-08,1.0,ok
2002,NE,Google Ngrams,Mike Johanns,Stormy Dean,R,0.6868000000000001,0.2752,0.9617854762829079,0.03821452371709211,1.6609874364803545e-08,6.599584351230092e-10,1.0,ok
2002,NV,Google Ngrams,Kenny Guinn,Joe Neal,R,0.6823999999999999,0.2201,0.7602193559240629,0.23978064407593713,2.2662909771042905e-08,7.148104108622988e-09,1.0,ok
2002,NH,Google Ngrams,Craig Benson,Mark Fernald,R,0.5861999999999999,0.3821,0.7512741586030091,0.24872584139699094,8.213341784468753e-09,2.7192075258142268e-09,1.0,ok
2002,NM,Google Ngrams,Bill Richardson,John Sanchez,D,0.5549000000000001,0.3904999999999999,0.9248759286523374,0.07512407134766264,1.2183710751401122e-07,9.896353958538384e-09,1.0,ok
2002,NY,Google Ngrams,George Pataki,H. Carl McCall,R,0.494,0.335,0.859012908537316,0.14098709146268396,1.532522873048947e-07,2.515281671833236e-08,1.0,ok
2002,OH,Google Ngrams,Bob Taft,Tim Hagan,R,0.5776,0.3831,0.9674087810210868,0.03259121897891315,9.773745546226564e-08,3.292695782697308e-09,1.0,ok
2002,OK,Google Ngrams,Brad Henry,Steve Largent,D,0.4327,0.4261,0.08592527297056551,0.9140747270294345,3.694295314105034e-09,3.9299985488128186e-08,0.0,ok
2002,OR,Google Ngrams,Ted Kulongoski,Kevin Mannix,D,0.4903,0.4615999999999999,0.4887617494050184,0.5112382505949816,3.1434101988025986e-09,3.2879650113670778e-09,0.0,ok
2002,PA,Google Ngrams,Ed Rendell,Mike Fisher,D,0.5341,0.4437,0.517173604074767,0.482826395925233,3.285468075375775e-08,3.067269283008045e-08,1.0,ok
2002,RI,Google Ngrams,Donald Carcieri,Myrth York,R,0.5476,0.4524,0.14544492791187683,0.8545550720881232,4.336644376934373e-10,2.547975719302542e-09,0.0,ok
2002,SC,Google Ngrams,Mark Sanford,Jim Hodges,R,0.5285,0.4705,0.2949242452898336,0.7050757547101665,1.4494117017704866e-08,3.4651103320015864e-08,0.0,ok
2002,SD,Google Ngrams,Mike Rounds,Jim Abbott,R,0.568,0.419,0.05116025204374295,0.948839747956257,3.8087565601419016e-09,7.063881568569741e-08,0.0,ok
2002,TN,Google Ngrams,Phil Bredesen,Van Hilleary,D,0.5065,0.4759,0.20565750687931808,0.794342493120682,6.900915616725456e-09,2.665446352523304e-08,0.0,ok
2002,TX,Google Ngrams,Rick Perry,Tony Sanchez,R,0.5781000000000001,0.3996,0.7762546597580512,0.2237453402419488,5.67572158161056e-08,1.6359531507248448e-08,1.0,ok
2002,VT,Google Ngrams,Jim Douglas,Doug Racine,R,0.4493999999999999,0.4239,0.8860276847661388,0.1139723152338612,1.588000309027393e-08,2.042690933068414e-09,1.0,ok
2002,WI,Google Ngrams,Jim Doyle,Scott McCallum,D,0.4509,0.4139,0.3714550966624002,0.6285449033375998,2.192909676068666e-08,3.710656315547567e-08,0.0,ok
2002,WY,Google Ngrams,Dave Freudenthal,Eli Bebout,D,0.4996,0.4792,0.5674897402818633,0.4325102597181367,2.9265778689335775e-09,2.230480772302812e-09,1.0,ok
2003,KY,Google Ngrams,Ernie Fletcher,Ben Chandler,R,0.5504,0.4496,0.7741846463938048,0.2258153536061952,3.0475987067291044e-08,8.88928219922036e-09,1.0,ok
2003,MS,Google Ngrams,Haley Barbour,Ronnie Musgrove,R,0.5259,0.4581,0.6285830191238533,0.3714169808761467,2.8860896783555745e-08,1.7053319645299325e-08,1.0,ok
2004,DE,Google Ngrams,Ruth Ann Minner,Bill Lee,D,0.5086999999999999,0.4579,0.25139101246529966,0.7486089875347004,1.7752954217797878e-08,5.286593562914277e-08,0.0,ok
2004,IN,Google Ngrams,Mitch Daniels,Joe Kernan,R,0.5321,0.4549,0.8776073723505546,0.12239262764944536,6.025099175133164e-08,8.402706530574733e-09,1.0,ok
2004,MO,Google Ngrams,Matt Blunt,Claire McCaskill,R,0.5083,0.4785,0.7060314710052543,0.2939685289947457,1.4419504257290328e-08,6.003812336174974e-09,1.0,ok
2004,MT,Google Ngrams,Brian Schweitzer,Bob Brown,D,0.5044,0.4602,0.0484938586741718,0.9515061413258282,5.26875587603115e-09,1.0337914346791877e-07,0.0,ok
2004,NH,Google Ngrams,John Lynch,Craig Benson,D,0.5102,0.4886999999999999,0.8670451346761151,0.1329548653238849,1.1391931309390202e-07,1.746867184237999e-08,1.0,ok
2004,NC,Google Ngrams,Mike Easley,Patrick Ballantine,D,0.5562,0.4288,0.8953473103689762,0.10465268963102381,1.6880879805114546e-08,1.9731219991214743e-09,1.0,ok
